method,config,seed,composite,weighted_tardiness,setup_cost,makespan
GA,small_3m,6,1.0444990396499634,0.0,2.0889980792999268,69.05428314208984
GA,small_3m,7,1.2529360055923462,0.0,2.5058720111846924,82.09550476074219
GA,small_3m,8,1.6377955675125122,0.0,3.2755911350250244,87.13771057128906
GA,small_3m,5,2.0268561840057373,0.0,4.053712368011475,84.13192749023438
GA,small_3m,9,1.412747859954834,0.0,2.825495719909668,83.05986785888672
GA,small_3m,10,1.8054568767547607,0.0,3.6109137535095215,91.15165710449219
GA,small_3m,11,1.2508890628814697,0.0,2.5017781257629395,70.11432647705078
GA,small_3m,13,2.0742204189300537,0.0,4.148440837860107,81.10225677490234
GA,small_3m,16,1.6562929153442383,0.0,3.3125858306884766,84.16012573242188
GA,small_3m,12,1.1371322870254517,0.0,2.2742645740509033,70.14423370361328
